event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
AB443DF9D538,order,12/20/2024 22:55,CUST0002272,PROD0035,Netherlands,52.1326,5.2913,EU,Website,PayPal,EUR,15,15.09,N/A,0,45.27,271.62,1.06,287.92,FALSE,,
38FE216035E9,order,10/23/2024 7:54,CUST0002030,PROD0011,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,10,249,N/A,0,0,2490,1,2490,FALSE,,
18EAF8A34439,order,5/1/2025 2:35,CUST0000006,PROD0073,United States,39.8283,-98.5795,,Website,Invoice,USD,10,20,NEWCUSTOMER10,20,0,180,1,180,FALSE,,
61CE55CC0289,order,12/27/2024 1:50,CUST0002802,PROD0089,Netherlands,52.1326,5.2913,EU,Marketplace,Invoice,EUR,5,22.12,N/A,0,22.12,132.72,1.06,140.68,FALSE,,
B8F97D95CCC7,order,3/31/2025 17:55,CUST0000623,PROD0017,United States,39.8283,-98.5795,,Reseller,Invoice,USD,20,19,N/A,0,0,380,1,380,FALSE,,
2540E8952F2B,invoice,12/8/2024 10:23,CUST0001763,PROD0028,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,10,66.04,N/A,0,132.08,792.48,1.06,840.03,FALSE,,
5DA5C3DFD55A,order,10/14/2025 5:53,CUST0003659,PROD0017,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,1,19,BFCM10,1.9,0.95,18.05,1,18.05,FALSE,,
D381CA50B134,invoice,7/6/2024 12:53,CUST0001641,PROD0022,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,10,90.57,N/A,0,181.14,1086.84,1.06,1152.05,FALSE,,
9131DD3C25F7,order,12/24/2024 10:24,CUST0003603,PROD0033,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,9,N/A,0,0.45,9.45,1,9.45,FALSE,,
D5DAB757059A,order,10/24/2024 21:03,CUST0000274,PROD0017,Spain,40.4637,-3.7492,EU,Reseller,Credit Card,EUR,10,17.92,N/A,0,35.84,215.04,1.06,227.94,FALSE,,
57F8DF9E94DF,invoice,7/9/2025 7:00,CUST0001764,PROD0081,Brazil,-14.235,-51.9253,LATAM,Marketplace,Credit Card,USD,1,29.18,N/A,0,4.38,33.56,1,33.56,FALSE,,
B3D2E2EC5078,order,7/26/2024 0:08,CUST0003580,PROD0047,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,5,13.64,N/A,0,6.82,75.02,0.66,49.51,FALSE,,
4C06C5FADCDB,order,8/29/2025 0:12,CUST0003281,PROD0092,United States,39.8283,-98.5795,,Partner,Credit Card,USD,20,234.95,BFCM20,939.8,0,3759.2,1,3759.2,FALSE,,
41673A2405D7,order,11/9/2024 21:22,CUST0000225,PROD0007,United States,39.8283,-98.5795,,Website,Wire,USD,1,9,N/A,0,0,9,1,9,FALSE,,
47940D1A0B88,invoice,6/13/2024 9:21,CUST0001118,PROD0097,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,10,24.48,N/A,0,12.24,257.04,1,257.04,FALSE,,
AE9F6476391B,invoice,1/8/2025 16:37,CUST0002325,PROD0011,United Kingdom,55.3781,-3.436,EU,Partner,Invoice,GBP,1,204.1,BFCM20,40.82,40.82,204.1,1.22,249,FALSE,,
563EB8A2D14F,order,5/21/2024 2:18,CUST0003673,PROD0024,Spain,40.4637,-3.7492,EU,Partner,Credit Card,EUR,15,79.25,N/A,0,237.75,1426.5,1.06,1512.09,FALSE,,
0C9D4B446806,order,10/6/2024 13:31,CUST0001600,PROD0019,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,20,15,SAVE5,15,0,285,1,285,FALSE,,
0ED2E7F30074,invoice,10/9/2025 19:58,CUST0003523,PROD0075,United States,39.8283,-98.5795,,Marketplace,PayPal,USD,1,20.12,SAVE5,1.01,0,19.11,1,19.11,FALSE,,
73EF771060A6,order,7/16/2024 6:14,CUST0000828,PROD0056,Canada,56.1304,-106.3468,,Direct Sales,PayPal,USD,15,60,WELCOME10,90,45,855,1,855,FALSE,,
BFD1FDC2942C,order,6/17/2024 3:07,CUST0001206,PROD0016,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,3,105,N/A,0,15.75,330.75,1,330.75,FALSE,,
EB0C11C01906,order,6/3/2024 16:43,CUST0000512,PROD0005,Australia,-25.2744,133.7751,APAC,Website,Invoice,AUD,5,22.73,N/A,0,11.37,125.02,0.66,82.51,FALSE,,
4A019FE59DEC,order,12/17/2024 1:13,CUST0000361,PROD0099,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,5,27.72,SAVE5,6.93,27.72,159.39,1.06,168.95,FALSE,,
74CDF893404D,order,5/31/2024 18:45,CUST0002336,PROD0076,France,46.2276,2.2137,EU,Website,Invoice,EUR,1,298.37,N/A,0,59.67,358.04,1.06,379.52,FALSE,,
8E54A84BB857,invoice,11/9/2024 4:37,CUST0000860,PROD0077,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,3,23.58,N/A,0,14.15,84.89,1.06,89.98,FALSE,,
F981A34B9B02,invoice,4/11/2025 13:20,CUST0001289,PROD0094,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,234.95,N/A,0,0,704.85,1,704.85,FALSE,,
DD4EEA0465A2,order,12/28/2024 23:06,CUST0001322,PROD0087,United Kingdom,55.3781,-3.436,EU,Reseller,Invoice,GBP,3,12.26,N/A,0,7.36,44.14,1.22,53.85,FALSE,,
DAEB98F26264,order,6/11/2025 7:30,CUST0000280,PROD0064,France,46.2276,2.2137,EU,Website,Credit Card,EUR,1,145.08,NEWCUSTOMER10,14.51,29.02,159.59,1.06,169.17,FALSE,,
4CBE9C8DDE57,invoice,11/21/2024 5:39,CUST0000004,PROD0085,Australia,-25.2744,133.7751,APAC,Website,Invoice,AUD,20,18.79,WELCOME10,37.58,37.58,375.8,0.66,248.03,FALSE,,
4CB9F7101CE3,order,5/29/2024 11:39,CUST0002778,PROD0028,Canada,56.1304,-106.3468,,Reseller,PayPal,USD,15,70,N/A,0,52.5,1102.5,1,1102.5,FALSE,,
A01173480CC5,invoice,7/25/2025 10:53,CUST0001768,PROD0064,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,1,145.08,SAVE5,7.25,29.02,166.85,1.06,176.86,FALSE,,
DC7CE292FE1E,invoice,11/14/2024 15:32,CUST0003862,PROD0078,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,5,316.27,SALE15,237.2,0,1344.15,1,1344.15,FALSE,,
70E6E2C65144,order,11/15/2024 15:22,CUST0000001,PROD0041,United Kingdom,55.3781,-3.436,EU,Direct Sales,Invoice,GBP,3,9.84,BFCM20,5.9,5.9,29.52,1.22,36.01,FALSE,,
8019FD546D8E,order,3/4/2025 14:45,CUST0002568,PROD0066,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,153.78,N/A,0,0,153.78,1,153.78,FALSE,,
73EAAE0AD95D,order,7/20/2024 16:17,CUST0001037,PROD0074,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,252.26,N/A,0,151.36,908.14,1.06,962.63,FALSE,,
FF11111AF2E8,invoice,2/1/2025 23:18,CUST0001123,PROD0042,Canada,56.1304,-106.3468,,Website,Credit Card,USD,10,120,BFCM10,120,60,1140,1,1140,FALSE,,
06C718DB20F7,order,5/28/2024 15:28,CUST0002960,PROD0036,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,3,131.15,N/A,0,78.69,472.14,1.22,576.01,FALSE,,
17EB321C37B6,order,10/19/2025 20:41,CUST0003042,PROD0070,Philippines,12.8797,121.774,APAC,Direct Sales,Invoice,USD,1,234.95,NEWCUSTOMER10,23.5,35.24,246.69,1,246.69,FALSE,,
72AA23FD451D,order,11/5/2024 23:43,CUST0000474,PROD0083,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,36.7,N/A,0,0,36.7,1,36.7,FALSE,,
D2854060F90F,order,4/17/2025 14:58,CUST0001095,PROD0002,Canada,56.1304,-106.3468,,Website,PayPal,USD,15,499,N/A,0,374.25,7859.25,1,7859.25,FALSE,,
DD27334DF156,order,11/5/2024 22:26,CUST0003548,PROD0091,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,3,27.07,N/A,0,16.24,97.45,1.06,103.3,FALSE,,
6863E7218B94,invoice,10/11/2025 7:57,CUST0002907,PROD0042,United States,39.8283,-98.5795,,Direct Sales,PayPal,USD,3,120,N/A,0,0,360,1,360,FALSE,,
D91F73B9EB49,invoice,2/4/2025 19:37,CUST0002811,PROD0067,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,18.92,BFCM20,3.78,0,15.14,1,15.14,FALSE,,
8D1314616539,invoice,9/19/2024 23:59,CUST0003903,PROD0023,United States,39.8283,-98.5795,,Partner,PayPal,USD,1,8,BFCM10,0.8,0,7.2,1,7.2,FALSE,,
A048DBFBE76D,order,8/23/2024 13:10,CUST0002758,PROD0085,United Kingdom,55.3781,-3.436,EU,Partner,Credit Card,GBP,10,10.16,N/A,0,20.32,121.92,1.22,148.74,FALSE,,
042C8A7F8323,order,2/14/2025 23:20,CUST0003383,PROD0023,France,46.2276,2.2137,EU,Marketplace,Credit Card,EUR,15,7.55,WELCOME10,11.32,22.65,124.58,1.06,132.05,FALSE,,
48B72DC95625,order,6/28/2025 15:29,CUST0000324,PROD0047,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,20,9,WELCOME10,18,9,171,1,171,FALSE,,
76C6ABEF90A0,invoice,6/30/2024 1:09,CUST0002272,PROD0078,Netherlands,52.1326,5.2913,EU,Reseller,PayPal,EUR,20,298.37,WELCOME10,596.74,1193.48,6564.14,1.06,6957.99,FALSE,,
A2047B0FF57C,invoice,7/7/2025 12:00,CUST0003167,PROD0043,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,20,10,WELCOME10,20,0,180,1,180,FALSE,,
DBD9E509BD65,order,11/4/2024 0:14,CUST0001774,PROD0032,United States,39.8283,-98.5795,,Partner,Credit Card,USD,3,120,N/A,0,0,360,1,360,FALSE,,
9A232BFD4026,order,6/8/2025 1:35,CUST0001115,PROD0061,Netherlands,52.1326,5.2913,EU,Reseller,Credit Card,EUR,1,9.43,BFCM20,1.89,1.89,9.43,1.06,10,FALSE,,
969C38BFC034,invoice,10/14/2024 1:57,CUST0000767,PROD0058,Germany,51.1657,10.4515,EU,Website,Wire,EUR,10,47.17,N/A,0,94.34,566.04,1.06,600,FALSE,,
E59F2E447DE2,order,4/12/2025 7:42,CUST0003958,PROD0089,United States,39.8283,-98.5795,,Partner,Credit Card,USD,1,23.45,N/A,0,0,23.45,1,23.45,FALSE,,
4004C755913D,invoice,8/4/2024 4:44,CUST0003461,PROD0061,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,10,NEWCUSTOMER10,1,0,9,1,9,FALSE,,
D3296B7672DE,order,5/30/2025 17:03,CUST0000219,PROD0066,Philippines,12.8797,121.774,APAC,Website,Invoice,USD,3,153.78,N/A,0,69.2,530.54,1,530.54,FALSE,,
1AF56E206EA6,order,8/11/2024 11:18,CUST0001729,PROD0059,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,29,N/A,0,0,29,1,29,FALSE,,
B5C9FCED7FA4,order,11/11/2024 9:44,CUST0001869,PROD0025,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,29,SALE15,4.35,0,24.65,1,24.65,FALSE,,
B1B47A4616AF,order,3/25/2025 1:15,CUST0001501,PROD0083,France,46.2276,2.2137,EU,Partner,Credit Card,EUR,5,34.62,SAVE5,8.65,34.62,199.07,1.06,211.01,FALSE,,
5A06CC56FE9F,order,7/15/2025 0:56,CUST0000710,PROD0016,Australia,-25.2744,133.7751,APAC,Marketplace,Invoice,AUD,1,159.09,BFCM20,31.82,15.91,143.18,0.66,94.5,FALSE,,
BFC965A685D5,order,4/17/2025 0:52,CUST0003155,PROD0094,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,3,234.95,N/A,0,0,704.85,1,704.85,FALSE,,
B7E1D6CF55AC,order,9/3/2024 0:55,CUST0003913,PROD0072,Philippines,12.8797,121.774,APAC,Website,PayPal,USD,10,267.4,BFCM10,267.4,401.1,2807.7,1,2807.7,FALSE,,
682F332E7558,invoice,5/27/2025 17:34,CUST0000090,PROD0088,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,1,153.78,SAVE5,7.69,23.07,169.16,1,169.16,FALSE,,
2651DA0A7CA3,order,5/9/2024 10:50,CUST0002953,PROD0101,France,46.2276,2.2137,EU,Partner,Credit Card,EUR,1,28.92,N/A,0,5.78,34.7,1.06,36.78,FALSE,,
7D2C797AC6D3,order,7/25/2024 23:01,CUST0000117,PROD0070,Philippines,12.8797,121.774,APAC,Website,Invoice,USD,1,234.95,N/A,0,35.24,270.19,1,270.19,FALSE,,
BD7A195B91B5,order,8/25/2025 1:48,CUST0001599,PROD0095,United States,39.8283,-98.5795,,Partner,PayPal,USD,1,19.63,N/A,0,0,19.63,1,19.63,FALSE,,
5CA8A78D4D0A,order,11/24/2024 9:09,CUST0001675,PROD0040,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,250,N/A,0,0,750,1,750,FALSE,,
C201F018698F,order,2/27/2025 16:24,CUST0002411,PROD0067,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,15,18.92,BFCM20,56.76,0,227.04,1,227.04,FALSE,,
20006B069F76,order,1/24/2025 14:04,CUST0000651,PROD0069,Spain,40.4637,-3.7492,EU,Partner,Invoice,EUR,3,12.26,N/A,0,7.36,44.14,1.06,46.79,FALSE,,
6D3420B1A6A1,order,12/2/2024 21:59,CUST0001966,PROD0065,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,19,SAVE5,2.85,0,54.15,1,54.15,FALSE,,
E380AC109B2B,invoice,7/16/2024 20:55,CUST0000903,PROD0011,Netherlands,52.1326,5.2913,EU,Marketplace,Invoice,EUR,10,234.91,NEWCUSTOMER10,234.91,469.82,2584.01,1.06,2739.05,FALSE,,
D217867415D9,order,4/14/2025 21:03,CUST0003352,PROD0028,Netherlands,52.1326,5.2913,EU,Reseller,Credit Card,EUR,3,66.04,N/A,0,39.62,237.74,1.06,252,FALSE,,
DB726A419338,order,5/2/2024 6:59,CUST0001420,PROD0022,United Kingdom,55.3781,-3.436,EU,Reseller,Invoice,GBP,3,78.69,N/A,0,47.21,283.28,1.22,345.6,FALSE,,
31364650EF3C,order,10/15/2025 15:59,CUST0000346,PROD0031,United Kingdom,55.3781,-3.436,EU,Partner,Invoice,GBP,3,9.84,N/A,0,5.9,35.42,1.22,43.21,FALSE,,
51A84FCDF912,invoice,11/2/2024 18:31,CUST0002625,PROD0081,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,3,27.53,N/A,0,16.52,99.11,1.06,105.06,FALSE,,
15BF8E8A5A2D,order,1/20/2025 13:58,CUST0000701,PROD0060,Philippines,12.8797,121.774,APAC,Website,Invoice,USD,1,225.15,N/A,0,33.77,258.92,1,258.92,FALSE,,
9D3A0B840460,invoice,5/18/2025 13:12,CUST0003205,PROD0037,Spain,40.4637,-3.7492,EU,Reseller,PayPal,EUR,10,11.79,N/A,0,23.58,141.48,1.06,149.97,FALSE,,
E1AF535EE167,order,9/21/2025 21:51,CUST0002240,PROD0073,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,3,16.39,N/A,0,9.83,59,1.22,71.98,FALSE,,
6AB6A8048688,invoice,5/30/2025 2:50,CUST0001273,PROD0060,United States,39.8283,-98.5795,,Partner,Credit Card,USD,5,225.15,N/A,0,0,1125.75,1,1125.75,FALSE,,
AAAA3244DF99,order,6/1/2024 5:38,CUST0000942,PROD0013,Australia,-25.2744,133.7751,APAC,Direct Sales,PayPal,AUD,1,22.71,N/A,0,2.27,24.98,0.66,16.49,FALSE,,
FA2BBFFC730E,order,6/23/2025 14:12,CUST0001093,PROD0042,United States,39.8283,-98.5795,,Website,PayPal,USD,10,120,NEWCUSTOMER10,120,0,1080,1,1080,FALSE,,
84A60D999D41,invoice,7/18/2025 6:37,CUST0001206,PROD0051,Canada,56.1304,-106.3468,,Partner,PayPal,USD,10,20,N/A,0,10,210,1,210,TRUE,7/25/2025 6:37,Billing error
77ABF9830CCE,order,9/9/2024 14:15,CUST0002992,PROD0077,France,46.2276,2.2137,EU,Marketplace,Invoice,EUR,3,23.58,NEWCUSTOMER10,7.07,14.15,77.82,1.06,82.49,FALSE,,
7C473AC906A0,order,7/17/2024 8:08,CUST0003492,PROD0065,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,19,BFCM10,5.7,0,51.3,1,51.3,FALSE,,
2.53452E+11,order,4/27/2025 5:37,CUST0003965,PROD0034,Netherlands,52.1326,5.2913,EU,Partner,Credit Card,EUR,1,84.91,N/A,0,16.98,101.89,1.06,108,FALSE,,
F4B3CD58442D,order,10/8/2025 3:28,CUST0002297,PROD0095,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,19.63,SAVE5,0.98,0.98,19.63,1,19.63,FALSE,,
760D51DB1C84,order,6/24/2024 21:21,CUST0000936,PROD0051,United States,39.8283,-98.5795,,Direct Sales,PayPal,USD,3,20,WELCOME10,6,0,54,1,54,FALSE,,
81031C2F1137,order,6/29/2025 13:34,CUST0001781,PROD0006,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,1,122.13,WELCOME10,12.21,24.43,134.35,1.22,163.91,FALSE,,
7B2B1509B36B,order,4/3/2025 2:25,CUST0001191,PROD0030,United States,39.8283,-98.5795,,Direct Sales,PayPal,USD,3,50,N/A,0,0,150,1,150,FALSE,,
43C946D5F8C0,order,9/5/2024 9:41,CUST0003435,PROD0082,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,15,118.1,N/A,0,0,1771.5,1,1771.5,FALSE,,
54E11421CE35,order,5/20/2024 16:55,CUST0002100,PROD0030,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,15,47.17,N/A,0,141.51,849.06,1.06,900,FALSE,,
84B251129C84,invoice,11/4/2024 22:23,CUST0002924,PROD0011,Brazil,-14.235,-51.9253,LATAM,Website,Credit Card,USD,5,249,N/A,0,186.75,1431.75,1,1431.75,FALSE,,
BBBB7361DBCC,invoice,4/10/2025 2:01,CUST0003739,PROD0040,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,3,250,N/A,0,0,750,1,750,FALSE,,
F25DD2ABBB9C,order,8/5/2024 22:38,CUST0001639,PROD0088,United Kingdom,55.3781,-3.436,EU,Direct Sales,Invoice,GBP,15,126.05,N/A,0,378.15,2268.9,1.22,2768.06,FALSE,,
E1C368AE98D7,invoice,8/26/2024 12:12,CUST0002623,PROD0058,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,5,47.17,N/A,0,47.17,283.02,1.06,300,FALSE,,
CC79942AA26B,order,12/11/2024 10:27,CUST0002800,PROD0067,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,18.92,N/A,0,0.95,19.87,1,19.87,FALSE,,
28DE9D8351E6,order,6/23/2024 5:38,CUST0000850,PROD0005,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,15,LOYALTY15,2.25,0.75,13.5,1,13.5,FALSE,,
B997DD660B81,order,1/14/2025 11:01,CUST0000799,PROD0074,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,15,267.4,N/A,0,0,4011,1,4011,FALSE,,
40774B9C17F1,order,6/24/2024 10:09,CUST0002115,PROD0049,Philippines,12.8797,121.774,APAC,Direct Sales,PayPal,USD,10,13,LOYALTY15,19.5,19.5,130,1,130,FALSE,,
6C7A8CC717D5,order,8/16/2025 13:05,CUST0003420,PROD0057,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,10,4.72,N/A,0,9.44,56.64,1.06,60.04,TRUE,9/9/2025 13:05,Accidental purchase
F97D87EA594B,order,9/21/2025 19:02,CUST0000558,PROD0074,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,5,267.4,N/A,0,200.55,1537.55,1,1537.55,FALSE,,
1D236E0EB840,order,6/16/2024 3:04,CUST0000758,PROD0056,Canada,56.1304,-106.3468,,Website,Invoice,USD,5,60,N/A,0,15,315,1,315,FALSE,,
44F52A923249,invoice,4/9/2025 2:17,CUST0000457,PROD0021,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,15,15.15,N/A,0,22.72,249.97,0.66,164.98,FALSE,,
7DABD7AA1CAB,order,10/20/2024 0:31,CUST0000911,PROD0082,United Kingdom,55.3781,-3.436,EU,Partner,Invoice,GBP,3,96.8,N/A,0,58.08,348.48,1.22,425.15,TRUE,10/28/2024 0:31,Service dissatisfaction
94E628DAF60E,invoice,3/14/2025 4:46,CUST0000352,PROD0003,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,10,23.77,WELCOME10,23.77,47.54,261.47,1.22,318.99,FALSE,,
FB9AEA20D902,invoice,6/10/2025 21:40,CUST0002646,PROD0059,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,29,SAVE5,4.35,0,82.65,1,82.65,FALSE,,
D06F61DC5EBF,invoice,12/12/2024 21:24,CUST0002599,PROD0036,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,1,160,N/A,0,0,160,1,160,FALSE,,
DE6691A861D3,order,8/19/2025 1:57,CUST0000308,PROD0072,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,20,267.4,BFCM10,534.8,0,4813.2,1,4813.2,FALSE,,
0AC2DB36651B,order,7/13/2024 22:02,CUST0002219,PROD0091,United Kingdom,55.3781,-3.436,EU,Reseller,PayPal,GBP,20,23.52,WELCOME10,47.04,94.08,517.44,1.22,631.28,FALSE,,
6B15F59D0460,invoice,6/7/2024 14:55,CUST0002335,PROD0060,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,3,184.55,N/A,0,110.73,664.38,1.22,810.54,FALSE,,
9A696309C502,invoice,12/5/2024 17:02,CUST0000348,PROD0019,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,15,N/A,0,0,75,1,75,FALSE,,
C7C0E1E69E7B,order,8/22/2025 15:57,CUST0000014,PROD0036,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,3,160,N/A,0,24,504,1,504,FALSE,,
A9B07857E726,invoice,12/20/2024 19:44,CUST0002806,PROD0072,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,10,267.4,N/A,0,0,2674,1,2674,FALSE,,
870ACF3F6A33,order,7/9/2024 15:20,CUST0002496,PROD0062,United States,39.8283,-98.5795,,Partner,Invoice,USD,1,225.15,N/A,0,0,225.15,1,225.15,FALSE,,
BCEE4C0F9BFC,order,6/17/2025 22:01,CUST0003926,PROD0034,Canada,56.1304,-106.3468,,Marketplace,Invoice,USD,1,90,N/A,0,4.5,94.5,1,94.5,FALSE,,
045E92A1D658,order,6/19/2025 18:58,CUST0000515,PROD0066,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,1,126.05,N/A,0,25.21,151.26,1.22,184.54,FALSE,,
E3EA257BE20B,order,4/24/2025 16:40,CUST0002389,PROD0087,France,46.2276,2.2137,EU,Direct Sales,Invoice,EUR,15,14.11,N/A,0,42.33,253.98,1.06,269.22,FALSE,,
38A95822921C,invoice,9/28/2025 22:53,CUST0002795,PROD0096,Philippines,12.8797,121.774,APAC,Partner,Invoice,USD,1,267.4,N/A,0,40.11,307.51,1,307.51,FALSE,,
CC5C7767A2CD,order,5/8/2025 10:26,CUST0002231,PROD0035,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,16,BFCM20,9.6,0,38.4,1,38.4,FALSE,,
ADB85BC75890,invoice,6/20/2025 2:34,CUST0002595,PROD0055,United States,39.8283,-98.5795,,Website,Invoice,USD,20,6,N/A,0,0,120,1,120,FALSE,,
6DD1FD5B9FE0,invoice,8/6/2024 18:14,CUST0001589,PROD0040,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,3,235.85,WELCOME10,70.76,141.51,778.3,1.06,825,FALSE,,
6DCA1E75FEB6,order,5/27/2024 17:15,CUST0001285,PROD0076,United States,39.8283,-98.5795,,Website,Invoice,USD,3,316.27,SAVE5,47.44,0,901.37,1,901.37,FALSE,,
0828DA5FC187,invoice,7/30/2024 20:45,CUST0001013,PROD0081,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,29.18,WELCOME10,8.75,0,78.79,1,78.79,FALSE,,
599E5B58AB17,order,7/14/2025 19:12,CUST0000302,PROD0007,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,3,9,N/A,0,4.05,31.05,1,31.05,FALSE,,
96BF8CA4CC50,order,5/10/2025 3:18,CUST0002094,PROD0068,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Invoice,USD,5,234.95,N/A,0,176.21,1350.96,1,1350.96,FALSE,,
D9079104536C,order,6/11/2024 21:19,CUST0001250,PROD0081,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,5,29.18,N/A,0,7.3,153.2,1,153.2,FALSE,,
AA8E97A27416,order,4/1/2025 23:02,CUST0002858,PROD0048,Netherlands,52.1326,5.2913,EU,Reseller,Credit Card,EUR,1,84.91,N/A,0,16.98,101.89,1.06,108,FALSE,,
74EBE29B7D1D,order,5/18/2025 22:03,CUST0001623,PROD0029,France,46.2276,2.2137,EU,Direct Sales,Credit Card,EUR,1,4.72,N/A,0,0.94,5.66,1.06,6,FALSE,,
D7D82BF39253,invoice,9/25/2024 18:57,CUST0001793,PROD0097,France,46.2276,2.2137,EU,Direct Sales,Credit Card,EUR,5,23.09,N/A,0,23.09,138.54,1.06,146.85,FALSE,,
8431ADB619DB,order,7/20/2024 14:06,CUST0002516,PROD0056,Netherlands,52.1326,5.2913,EU,Reseller,PayPal,EUR,3,56.6,BFCM10,16.98,33.96,186.78,1.06,197.99,FALSE,,
E392CBDFEF23,invoice,7/13/2025 7:46,CUST0000076,PROD0072,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,5,405.15,WELCOME10,202.58,202.58,2025.75,0.66,1337,FALSE,,
99A01E5A69A5,invoice,3/24/2025 16:50,CUST0002912,PROD0047,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,15,8.49,N/A,0,25.47,152.82,1.06,161.99,FALSE,,
A9D625858F1A,invoice,2/25/2025 18:27,CUST0002949,PROD0016,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,86.07,N/A,0,17.21,103.28,1.22,126,FALSE,,
D1464A0B3848,order,1/19/2025 6:36,CUST0000400,PROD0066,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,15,145.08,N/A,0,435.24,2611.44,1.06,2768.13,FALSE,,
B6EC019D55E0,order,7/20/2024 7:23,CUST0003311,PROD0043,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,8.2,WELCOME10,4.1,8.2,45.1,1.22,55.02,FALSE,,
CF4087CBCCF3,order,7/10/2024 22:42,CUST0003097,PROD0086,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,1,212.41,N/A,0,42.48,254.89,1.06,270.18,TRUE,8/8/2024 22:42,Duplicate order
B35E6B125EF6,order,7/14/2024 1:04,CUST0001874,PROD0093,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,15.81,EDU10,1.58,2.37,16.6,1,16.6,FALSE,,
842443B486D6,order,8/12/2024 9:46,CUST0000890,PROD0011,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,20,234.91,LOYALTY15,704.73,939.64,4933.11,1.06,5229.1,FALSE,,
